song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,label
Aami Hethai Thaaki Shudhu.mp3,123.046875,155371,1316.70339,0.275617405,0.304772261,0.092886131,0.409574331,0.286520826,0.082094184,0.234541451,0.16829629,0.028323641,1.545484093,10.78545416,116.3260214,-8.087803959,63.35706625,4014.117843,0.010721559,2.364760674,5.592093047,0.075590685,0.030833283,0.000950691,1538.193457,666.2842997,443934.768,1970.334953,521.7050128,272176.1204,23.36058225,5.980368111,35.76480275,3076.885561,1622.941952,2633940.579,0.71664669,0.816728794,0.667045923,-0.002802634,0.085274726,0.007271779,0.051451692,0.023416245,0.000548321,-3.14E-05,0.076575622,0.005863825,-0.000172969,0.015688969,0.000246144,5.099102041,1.332012046,1.77425609,2
Aami Hridayete Poth Ketechhi.mp3,129.1992188,165373,1281.96124,0.305296688,0.298821281,0.089294158,0.408096194,0.272488852,0.074250174,0.238943359,0.161985816,0.026239405,0.976663751,5.85113484,34.23577892,-7.029025008,62.70213815,3931.558128,0.003831593,2.855192564,8.152124577,0.064739779,0.027126273,0.000735835,1476.264732,464.5064268,215766.2205,1699.757111,374.4604964,140220.6634,24.81827901,6.724972777,45.22525885,2886.853377,1023.34971,1047244.629,0.77278834,0.928644569,0.862380736,0.025641501,0.084711775,0.007176085,0.066445932,0.026597856,0.000707446,-0.021485612,0.05703412,0.003252891,-0.000150391,0.021941192,0.000481416,3.377342404,1.9274587,3.715097042,2
Aami Jakhan Chhilem Andho.mp3,143.5546875,182274,1424.015625,0.207259192,0.305447046,0.093297898,0.365032737,0.298069943,0.088845691,0.209819853,0.19826488,0.039308963,0.563214834,8.145256443,66.34520252,-15.99023148,78.34870747,6138.519963,0.005720232,1.307142925,1.708622626,0.036001779,0.034367215,0.001181105,2105.073871,528.8630698,279696.1466,2361.307306,393.9362932,155185.8031,25.15502638,6.365919993,40.52493736,4291.290718,1290.530427,1665468.784,0.263998299,0.384776024,0.148052589,0.000127714,0.110436157,0.012196145,0.081643497,0.03697538,0.001367179,-0.000160344,0.04917901,0.002418575,-7.70E-05,0.003894212,1.52E-05,5.859555556,1.788498448,3.198726699,2
Aami Jakhon Taar Duyare.mp3,172.265625,201382,1379.328767,0.326294516,0.297962029,0.088781371,0.461299332,0.264673861,0.070052253,0.255270512,0.134797251,0.018170299,2.464251033,13.28695648,176.5432125,-8.458605777,53.22688017,2833.100773,0.009196615,2.746376359,7.542583107,0.100643948,0.050097436,0.002509753,2306.439551,975.7606725,952108.89,2206.009425,617.4665181,381264.901,22.40011376,6.713742004,45.07433169,4565.351561,1971.155818,3885455.259,1.231962769,1.574288035,2.478382816,0.002779159,0.079207571,0.006273839,0.153680099,0.105105159,0.011047095,-2.22E-08,0.087235205,0.007609982,-4.86E-06,0.044971481,0.002022434,7.74153288,2.530968666,6.405802388,2
Aami Jene Shune Tobu Bhule Aachhi.mp3,135.9991776,169989,1307.607692,0.241855696,0.31126393,0.096885234,0.399017594,0.286042358,0.08182023,0.234444541,0.168431263,0.02836909,2.154696409,15.93389488,253.889006,-10.80983542,49.3952106,2439.88683,0.006825176,2.404605487,5.782127548,0.090947069,0.04154123,0.001725674,2513.168412,573.538134,328945.9912,2620.104434,363.561767,132177.1584,23.09286356,6.57179318,43.1884656,5213.268476,1366.712725,1867903.673,0.860275189,1.023032066,1.046594608,0.0025916,0.090928535,0.008267999,0.098596721,0.045921209,0.002108757,-7.39E-05,0.091221094,0.008321288,-0.000162312,0.025751149,0.000663122,4.336326531,1.167432147,1.362897818,2
Aami Jwalbo Na More Batayane.mp3,135.9991776,169497,1274.413534,0.25883416,0.293120645,0.085919712,0.376076619,0.277908282,0.077233013,0.22864489,0.176223857,0.031054848,0.859642206,4.996665146,24.96666258,-7.140553987,63.88040715,4080.706417,0.003721829,2.539275391,6.447919512,0.061486449,0.022316245,0.000498015,1416.407417,453.7043991,205847.6817,1792.719986,401.7432023,161397.6006,25.21454453,6.582365373,43.3275339,2832.278707,1048.066708,1098443.824,0.67877383,0.778362363,0.605847969,-0.01880452,0.09358429,0.008758019,0.060208442,0.024260302,0.000588562,-0.022138428,0.056021538,0.003138413,-0.000126134,0.014516617,0.000210732,2.302258503,1.375579491,1.892218935,2
Aami Taarei Khunje Berai.mp3,143.5546875,176700,1262.142857,0.240712667,0.307512755,0.094564094,0.352070734,0.295798959,0.087497024,0.218575025,0.188569063,0.035558292,1.901745,16.78621742,281.7770953,-10.2611951,54.50449159,2970.739604,0.004780978,2.470986074,6.105772179,0.085847139,0.041919619,0.001757255,1829.47231,497.9063845,247910.7677,2104.064646,339.6237433,115344.287,25.22278362,6.017938424,36.21558288,3497.291352,1105.980174,1223192.145,0.834240877,0.995950316,0.991917032,0.002645911,0.104599222,0.010940997,0.080665801,0.042110524,0.001773296,-0.022164913,0.086734168,0.007522815,-1.47E-05,0.019807925,0.000392354,2.484535147,1.490171231,2.220610298,2
Aami Tomay Jato Shuniyechhilem.mp3,151.9990809,190045,1310.655172,0.262586786,0.32001914,0.10241225,0.394405757,0.290079533,0.084146136,0.229836659,0.174666664,0.030508444,1.972075656,13.0751103,170.9585093,-9.100845287,54.81069165,3004.211919,0.006154034,2.165080066,4.687571692,0.086355194,0.034563899,0.001194663,2032.494507,594.8427521,353837.8997,2348.118211,372.7441948,138938.2347,22.63802723,5.850908754,34.23313324,4344.46123,1342.21333,1801536.623,0.827358243,0.978886425,0.958218634,0.001477836,0.091063991,0.008292651,0.068459715,0.03345337,0.001119128,-5.66E-05,0.083157182,0.006915117,-0.000174572,0.027120238,0.000735507,4.086712018,1.249289667,1.560724671,2
Aandhar Elo Bole Tai To Ghore.mp3,143.5546875,178923,1315.610294,0.218132466,0.317583335,0.100859175,0.365639078,0.297234417,0.088348299,0.219510014,0.187479831,0.035148687,2.947760425,26.01483891,676.7718437,-10.90230481,54.47348284,2967.360333,0.006562908,2.478431819,6.14262428,0.105223402,0.045089569,0.002033069,2073.166911,568.7856542,323517.1204,2317.765958,399.0684438,159255.6229,24.11226439,6.697749941,44.85985427,4324.782182,1202.750654,1446609.136,0.857376917,0.991487608,0.983047677,0.00058656,0.098040317,0.009611904,0.068516026,0.037788661,0.001427983,-0.000125067,0.110139318,0.012130669,-0.000182084,0.019897442,0.000395908,4.744997732,1.401575293,1.964413302,2
Aandhar Raate Ekla Pagol.mp3,103.359375,122983,1242.252525,0.235712711,0.296374954,0.087838114,0.349258584,0.292641828,0.085639239,0.213067778,0.194770263,0.037935455,0.586125288,7.142955396,51.02181178,-12.73549516,83.68644314,7003.420766,0.00495403,2.209180326,4.880477713,0.045555048,0.030869024,0.000952897,1106.561921,509.0905643,259173.2027,1486.693326,360.1007031,129672.5164,25.75883862,6.325714368,40.01466226,2253.448874,1063.96262,1132016.458,0.383969628,0.572914357,0.32823086,0.026527989,0.101414597,0.010284921,0.034355234,0.031157775,0.000970807,-0.021222342,0.048218813,0.002325054,-4.67E-05,0.009634478,9.28E-05,5.044535147,3.273411437,10.71522244,2
Aankhijol Muchaile Janoni.mp3,129.1992188,158182,1307.289256,0.190023206,0.292230698,0.085398781,0.365764582,0.289342089,0.083718845,0.224556863,0.180870258,0.03271405,2.976967456,21.19609279,449.2743496,-10.93168123,57.95816006,3359.148317,0.004368855,2.319623172,5.38065166,0.1065474,0.043433532,0.001886472,1610.050198,569.2701329,324068.4842,1858.497781,481.6437225,231980.6754,24.64422786,6.89622401,47.5579056,3246.31787,1186.697141,1408250.104,0.92448683,1.071089282,1.14723225,-0.020868013,0.093314128,0.008707527,0.066113546,0.033956781,0.001153063,-3.41E-05,0.110688485,0.012251941,-0.000136548,0.017018003,0.000289612,5.338267574,2.096954753,4.397219235,2
Aapon Hotye Baahir Hoye Baire Daara.mp3,129.1992188,170599,1282.699248,0.283362062,0.298274988,0.088967968,0.400138276,0.283913764,0.080607025,0.240152212,0.160188166,0.025660248,0.888029647,8.54444486,73.00753796,-9.832947297,53.56877982,2869.614171,0.002096119,2.828370947,7.999682216,0.06286253,0.028079793,0.000788475,1964.282623,538.2879395,289753.9058,2050.967774,353.461862,124935.2879,23.87809652,6.174398816,38.12320074,3863.993302,1230.165507,1513307.175,0.741451337,0.896375072,0.803488269,-0.009181629,0.084736764,0.007180319,0.082264431,0.035501404,0.00126035,-0.021267101,0.053143881,0.002824272,-2.86E-05,0.026979353,0.000727886,2.615727891,1.588799415,2.524283582,2
Aaponare Diye Rochili Re Ki E.mp3,129.1992188,161983,1459.306306,0.25104482,0.315154162,0.099322146,0.380885242,0.295484299,0.087310971,0.225924044,0.179698803,0.03229166,1.178801694,15.82577711,250.4552211,-13.62559319,73.12826351,5347.742924,0.005534998,2.288740585,5.238333464,0.053887017,0.047212418,0.002229013,2105.399355,607.6673586,369259.6187,2297.889171,436.3287991,190382.8209,23.66057224,6.436028966,41.42246885,4346.882048,1333.4854,1778183.312,0.446426734,0.688730301,0.474349427,0.003138197,0.097284397,0.009464254,0.072556817,0.037211893,0.001384725,-0.000154257,0.068044804,0.004630095,-0.000150304,0.014266233,0.000203525,10.48032653,4.726058141,22.33562555,2
Aar Kato Dure Aachhe.mp3,112.3471467,133508,1259.509434,0.257736435,0.304661609,0.092818696,0.431646471,0.277206158,0.076843254,0.244764298,0.153048265,0.023423772,4.060657373,33.78289271,1141.28384,-5.398032581,53.97691187,2913.507015,0.009447944,2.496317964,6.231603378,0.118076734,0.067617141,0.004572078,1678.812743,595.148062,354201.2157,1783.089795,403.0263641,162430.2501,24.74578678,6.952366015,48.33539321,3502.65382,1214.473378,1474945.586,1.181886792,1.424815351,2.030098784,0.018291779,0.084189765,0.007087916,0.084455839,0.041769724,0.00174471,-3.29E-06,0.125970989,0.015868692,-3.56E-05,0.02546205,0.000648316,4.806530612,2.088931441,4.363634566,2
Aar Rekho Na Aandharay.mp3,135.9991776,168727,1268.62406,0.256359247,0.29674045,0.088054894,0.444120352,0.267384499,0.07149447,0.248214072,0.147387611,0.021723108,2.480881263,28.41858933,807.6162195,-6.925541853,50.28480997,2528.562113,0.004242757,2.512499275,6.312652608,0.104933701,0.056444731,0.003186007,1892.433883,505.1550843,255181.6592,1976.64764,347.0578946,120449.1822,26.13004419,7.660022864,58.67595028,3791.968737,930.0679043,865026.3066,1.111518609,1.332896557,1.776613231,-0.003137355,0.08438437,0.007120722,0.104232552,0.051823547,0.00268568,-0.039622094,0.101709314,0.010344784,-5.36E-05,0.029026005,0.000842509,2.571609977,1.486328777,2.209173233,2
Aaro Aaghat Soibe Aamar.mp3,143.5546875,162279,1220.142857,0.238219445,0.296352541,0.087824829,0.352848002,0.294032824,0.086455302,0.214866017,0.192784667,0.037165928,1.508317508,12.99581825,168.891292,-11.12603143,65.39596986,4276.632874,0.004341214,2.10235398,4.419892257,0.074011482,0.044236418,0.001956861,1626.189492,672.5019659,452258.8941,1779.72153,339.0895692,114981.7359,26.59170004,5.829571629,33.98390537,3216.163886,1234.61352,1524270.544,0.710528782,0.973325479,0.947362487,0.005020298,0.109577221,0.012007167,0.073450992,0.064069485,0.004104899,-0.021627044,0.078715302,0.006196099,-7.20E-06,0.016292982,0.000265461,3.873088435,1.595864762,2.546784339,2
Aaro Aaro Probhu.mp3,143.5546875,188072,1279.401361,0.338187881,0.306158449,0.093732996,0.470881148,0.271391028,0.07365309,0.251404634,0.141876859,0.020129043,1.115849231,8.926914033,79.68979414,-7.695993892,48.46299582,2348.661964,0.005937581,2.397033933,5.745771675,0.073821917,0.028286442,0.000800123,1884.40723,388.2455033,150734.5708,1925.485818,267.040875,71310.82894,23.80020854,7.197276447,51.80078825,3689.181859,737.56973,544009.1066,0.982597664,1.148258471,1.318497515,-0.017255176,0.073536103,0.005407558,0.098358438,0.035973284,0.001294077,-0.027900478,0.058440983,0.003415349,-3.78E-05,0.028594859,0.000817666,2.656362812,1.52674336,2.330945288,2
Aaro Katho Dure.mp3,123.046875,159234,1294.585366,0.248679775,0.304846681,0.092931499,0.482555122,0.271836381,0.073895018,0.254637482,0.135989287,0.018493086,2.652179475,28.65437529,821.0732233,-6.684124774,58.50028891,3422.283802,0.007337299,2.475853394,6.129850031,0.094295956,0.060188808,0.003622693,1630.173397,507.1637679,257215.0874,1716.971876,388.788031,151156.1331,25.10186979,7.125664607,50.77509608,3441.237525,1039.450469,1080457.277,0.923017481,1.107111681,1.225696274,-0.001446429,0.074557776,0.005558862,0.08583716,0.030584371,0.000935404,-2.24E-06,0.103166535,0.010643334,-3.84E-05,0.022426145,0.000502932,4.922630385,2.622611388,6.878090494,2
Aasha Jaowar Maajhkhane.mp3,117.4538352,135978,1236.163636,0.267655946,0.300695909,0.09041803,0.402488075,0.279877558,0.078331447,0.230981759,0.173149531,0.02998076,0.776700197,6.870424689,47.20273541,-7.982059083,64.09726671,4108.4596,0.005708763,2.301712483,5.297880353,0.056584891,0.026925253,0.000724969,1444.141919,459.5833774,211216.8808,1730.508094,350.3145249,122720.2664,25.33590156,6.353368819,40.36529535,2921.099003,1029.372566,1059607.879,0.608128817,0.733397366,0.537871697,-0.02968397,0.091555862,0.008382476,0.062093729,0.026638742,0.000709623,-0.022546524,0.053484362,0.002860577,-0.000115002,0.013730071,0.000188515,3.689650794,2.059557621,4.241777592,2
Abar Era Ghirechhe.mp3,103.359375,133322,1307.078431,0.259871565,0.29767479,0.08861028,0.433354015,0.279165288,0.077933258,0.239013967,0.161881613,0.026205657,2.226058558,18.79192218,353.1363391,-9.863777586,74.17028215,5501.230755,0.012357371,1.881328061,3.539395273,0.083441317,0.050726861,0.002573214,916.4905908,298.6296705,89179.68013,1238.437894,509.5080564,259598.4595,24.64415096,5.734736414,32.88720174,1484.586856,700.6173285,490864.6409,0.785436194,1.072437814,1.150122865,0.004125379,0.098157089,0.009634814,0.051939028,0.017268974,0.000298217,-2.16E-06,0.085838504,0.007368248,8.81E-06,0.025881525,0.000669853,4.41875737,2.338805078,5.470009193,2
Abaran Khay Habe.mp3,135.9991776,169032,1300.246154,0.2284021,0.297088517,0.088261587,0.397302335,0.283696984,0.080483979,0.233079143,0.170315725,0.029007446,1.169648419,18.07149954,326.5790957,-10.42622774,65.51162254,4291.772688,0.006794698,2.082604678,4.337242244,0.062069181,0.047854975,0.002290098,1751.000825,591.8892354,350332.8669,1898.372594,383.147256,146801.8198,26.01306009,6.570897522,43.17669425,3542.749411,1069.573639,1143987.769,0.567861896,0.759494416,0.576831768,0.006170209,0.096132304,0.00924142,0.080339839,0.044826271,0.002009395,-0.021232417,0.070998572,0.005040797,-1.76E-05,0.014160003,0.000200506,3.35876644,2.049958741,4.202330838,2
Agune Holo Agunmoy.mp3,112.3471467,142341,1282.351351,0.264017103,0.303804458,0.092297149,0.478687953,0.273038542,0.074550046,0.257859828,0.129775353,0.016841642,15.41114902,98.05694234,9615.16394,0.357075385,31.28899094,979.0009543,0.009559929,2.402419669,5.771620265,0.250899702,0.074616417,0.00556761,2139.78566,589.9609589,348053.933,2455.14887,388.6535062,151051.5479,23.22031616,7.083462609,50.17544253,4610.530454,1392.917282,1940218.555,2.662747144,2.989127823,8.934885141,-0.01188547,0.07362632,0.005420835,0.092063691,0.0408368,0.001667644,9.18E-07,0.211642101,0.044792376,5.68E-05,0.099469125,0.009894107,2.272072562,1.125707496,1.267217368,2
Aguner Poroshmoni Choyao.mp3,151.9990809,183811,1267.662069,0.271519806,0.301043713,0.090627317,0.444125806,0.277814682,0.077180998,0.241912742,0.157516851,0.024811558,16.37524054,107.4679968,11549.37034,-4.431296891,58.1525736,3381.721816,0.008156232,1.419844178,2.015957489,0.242419779,0.105358332,0.011100378,959.9066719,265.2221539,70342.79091,1180.429867,239.2708357,57250.53281,24.48926772,5.097888194,25.98846404,1724.385406,665.7080178,443167.165,2.374713784,2.745035244,7.535218493,0.027027967,0.095650084,0.009148939,0.047598541,0.017835796,0.000318116,-0.000165508,0.237704709,0.056503531,-0.000414223,0.063186608,0.003992547,3.851029478,2.359075115,5.565235396,2
Aji Bohichhe Boshonto.mp3,135.9991776,173300,1283.703704,0.235287095,0.300530344,0.090318488,0.442262431,0.285766921,0.081662733,0.239492209,0.161173246,0.025976815,25.42842784,187.6979596,35230.52405,1.895205356,34.0404696,1158.753571,0.007111198,2.357796805,5.559205773,0.319244802,0.092707887,0.008594752,1828.974984,659.8165567,435357.8886,2267.689594,495.8600419,245877.1811,24.0681518,6.835228388,46.72034712,4058.704624,1709.525123,2922476.145,2.939881427,3.158641142,9.977013866,-0.005929056,0.084045693,0.007063678,0.069522633,0.031052536,0.00096426,7.32E-06,0.306230396,0.093777061,5.32E-05,0.076914929,0.005915907,3.033687075,1.591139239,2.531724077,2
Aji E Ananda Sondha.mp3,117.4538352,143983,1252.026087,0.26086087,0.302209565,0.091330621,0.414743525,0.291138681,0.084761732,0.23702623,0.164778335,0.0271519,16.67676813,105.881392,11210.86917,-1.666104083,50.75023714,2575.58657,0.007591941,2.783750113,7.749264694,0.242581725,0.109247059,0.01193492,1117.995668,423.5672676,179409.2301,1703.622935,428.5345612,183641.8702,25.15575088,7.125352386,50.77064663,2019.512788,1223.001024,1495731.505,2.226345029,2.648770354,7.01598439,0.018488089,0.0860047,0.007396808,0.04554432,0.020867055,0.000435434,2.88E-06,0.23751913,0.056415338,-3.97E-05,0.068232983,0.00465574,2.665650794,1.390400337,1.933213097,2
Aji Heri Sonshar Omritomoy.mp3,103.359375,126302,1250.514851,0.301514674,0.306668021,0.094045275,0.422152129,0.289949224,0.084070552,0.235708523,0.166657809,0.027774825,29.29479986,186.7678405,34882.22626,4.624086285,43.17649878,1864.210047,0.004679707,2.416315268,5.838579474,0.337558478,0.102407582,0.010487312,1137.553534,406.8159889,165499.2488,1707.367006,348.4213082,121397.408,23.64538487,6.417189979,41.18032722,2162.991087,1122.916755,1260942.038,2.891463611,3.225928846,10.40661692,-0.017769113,0.076235787,0.005811895,0.038436276,0.01982217,0.000392918,7.17E-05,0.330151647,0.109000117,0.001093822,0.066115245,0.004371225,2.294131519,1.490887453,2.222745396,2
Aji Ke Ei Sakal.mp3,143.5546875,173250,1264.59854,0.246838361,0.30620854,0.09376367,0.399406284,0.29337607,0.086069518,0.234062126,0.168962287,0.028548254,8.852298988,77.72969313,6041.905194,-1.117557216,45.39093688,2060.337151,0.007333577,2.640711953,6.973359617,0.181100652,0.07273677,0.005290638,1480.62468,404.9753396,164005.0257,1972.862143,256.2942363,65686.73555,24.3774526,6.641547875,44.11015818,3060.031496,944.3801035,891853.78,1.667936732,1.917444056,3.676591709,-0.006438703,0.091484173,0.008369354,0.05144659,0.023703619,0.000561862,1.78E-06,0.17595768,0.030961106,1.15E-05,0.050519213,0.002552191,2.957061224,1.627787966,2.649693662,2
Aji Marmaro Dhani.mp3,103.359375,129037,1240.740385,0.256227356,0.30065912,0.090395906,0.389209147,0.284580745,0.0809862,0.230699123,0.173525929,0.030111248,0.884680513,6.987284114,48.82213929,-10.11171756,66.04709938,4362.219337,0.001995566,2.188556012,4.789777416,0.059457686,0.029446229,0.00086708,1477.746422,459.6813825,211306.9734,1805.407724,355.7990561,126592.9683,26.30698448,7.042069185,49.59073841,2998.711034,908.1912756,824811.3931,0.595356732,0.727019685,0.528557622,0.020214306,0.097260288,0.009459564,0.050632914,0.026225329,0.000687768,-0.021318348,0.059285782,0.003514804,-4.88E-05,0.011745493,0.000137957,6.590984127,2.77276084,7.688202678,2
Ajo Bujhi Aylo.mp3,161.4990234,211341,1312.677019,0.266002379,0.306370204,0.093862702,0.445884617,0.275292888,0.075786174,0.252128343,0.140586742,0.019764632,3.039213035,24.65091925,607.66782,-8.0355796,47.27685412,2235.100935,0.007152554,2.272842169,5.165811527,0.109042965,0.046875168,0.002197281,2164.825796,612.71923,375424.8548,2342.941765,399.620123,159696.2427,22.55789284,6.627973044,43.93002667,4425.327407,1238.139135,1532988.519,1.128154297,1.316608189,1.733457123,0.009527529,0.074860687,0.005604122,0.095837856,0.057206914,0.003272631,-0.000124087,0.102912113,0.010590903,-0.000315341,0.035781097,0.001280287,4.574331066,1.311382786,1.719724811,2
Akarone Akale More Porlo Jakhon.mp3,151.9990809,181801,1289.368794,0.260423861,0.309876792,0.096023626,0.429351813,0.288686722,0.083340024,0.242425586,0.156726413,0.024563168,3.131673988,21.05530691,443.3259491,-8.268130332,50.58178714,2558.517191,0.009536956,2.346036376,5.503886677,0.108260043,0.047566079,0.002262532,2049.074208,644.3242387,415153.7246,2290.486017,440.9368723,194425.3254,22.51617983,6.336946107,40.15688596,4194.766301,1395.465108,1947322.868,1.075703797,1.264709659,1.599490522,0.015988824,0.085209974,0.00726074,0.070985776,0.032085844,0.001029501,-4.77E-05,0.108322382,0.011733738,-0.000202553,0.027343256,0.000747654,3.967129252,1.163439645,1.353591808,2
